ID	phases	idx	Hdel	Hid	Hstart	Hend	Pdel	Pid	Pstart	Pend
SL2.50ch01_5080146_5080502	++	2	0	SL2.50ch01	5080365	5080387	21	Spenn-ch01	5441162	5441163
SL2.50ch01_5080146_5080502	++	3	1	SL2.50ch01	5080413	5080414	0	Spenn-ch01	5441189	5441191
SL2.50ch01_5087634_5088050	++	1	36	SL2.50ch01	5087655	5087656	0	Spenn-ch01	5448349	5448386
SL2.50ch01_5088084_5088362	++	1	0	SL2.50ch01	5088209	5088213	3	Spenn-ch01	5448939	5448940
SL2.50ch01_5088084_5088362	++	2	36	SL2.50ch01	5088224	5088225	0	Spenn-ch01	5448951	5448988
SL2.50ch01_5143551_5143857	++	1	0	SL2.50ch01	5143725	5143727	1	Spenn-ch01	5487193	5487194
SL2.50ch01_5143551_5143857	++	2	0	SL2.50ch01	5143778	5143800	21	Spenn-ch01	5487245	5487246
SL2.50ch01_5144936_5145339	++	1	0	SL2.50ch01	5144975	5145001	25	Spenn-ch01	5488422	5488423
SL2.50ch01_5154107_5154308	++	1	1	SL2.50ch01	5154158	5154159	0	Spenn-ch01	5499495	5499497
SL2.50ch01_5154107_5154308	++	2	12	SL2.50ch01	5154193	5154194	0	Spenn-ch01	5499531	5499544
SL2.50ch01_5154107_5154308	++	3	4	SL2.50ch01	5154236	5154237	0	Spenn-ch01	5499586	5499591
SL2.50ch01_5173275_5173497	++	1	0	SL2.50ch01	5173292	5173307	14	Spenn-ch01	5510289	5510290
SL2.50ch01_5194028_5195903	++	1	0	SL2.50ch01	5194085	5194094	8	Spenn-ch01	5535035	5535036
SL2.50ch01_5194028_5195903	++	2	1	SL2.50ch01	5194126	5194127	0	Spenn-ch01	5535068	5535070
SL2.50ch01_5194028_5195903	++	3	2	SL2.50ch01	5194349	5194350	0	Spenn-ch01	5535292	5535295
SL2.50ch01_5194028_5195903	++	4	2	SL2.50ch01	5194383	5194384	0	Spenn-ch01	5535328	5535331
SL2.50ch01_5194028_5195903	++	5	0	SL2.50ch01	5194619	5194621	1	Spenn-ch01	5535566	5535567
SL2.50ch01_5194028_5195903	++	6	0	SL2.50ch01	5194658	5194660	1	Spenn-ch01	5535604	5535605
SL2.50ch01_5194028_5195903	++	7	0	SL2.50ch01	5194730	5194738	7	Spenn-ch01	5535675	5535676
SL2.50ch01_5194028_5195903	++	8	1	SL2.50ch01	5194765	5194766	0	Spenn-ch01	5535703	5535705
SL2.50ch01_5194028_5195903	++	9	1	SL2.50ch01	5194891	5194892	0	Spenn-ch01	5535830	5535832
SL2.50ch01_5194028_5195903	++	10	0	SL2.50ch01	5195065	5195069	3	Spenn-ch01	5536005	5536006
SL2.50ch01_5194028_5195903	++	11	0	SL2.50ch01	5195184	5195431	246	Spenn-ch01	5536121	5536122
SL2.50ch01_5194028_5195903	++	12	10	SL2.50ch01	5195506	5195507	0	Spenn-ch01	5536197	5536208
SL2.50ch01_5194028_5195903	++	13	29	SL2.50ch01	5195533	5195534	0	Spenn-ch01	5536234	5536264
SL2.50ch01_5194028_5195903	++	14	0	SL2.50ch01	5195555	5195557	1	Spenn-ch01	5536285	5536286
SL2.50ch01_5194028_5195903	++	15	1	SL2.50ch01	5195719	5195720	0	Spenn-ch01	5536448	5536450
SL2.50ch01_5194028_5195903	++	16	0	SL2.50ch01	5195861	5195865	3	Spenn-ch01	5536591	5536592
SL2.50ch01_5240495_5240771	++	1	0	SL2.50ch01	5240685	5240718	32	Spenn-ch01	5588732	5588733
SL2.50ch01_5258029_5258187	++	1	0	SL2.50ch01	5258119	5258136	16	Spenn-ch01	5607874	5607875
SL2.50ch01_5258029_5258187	++	2	3	SL2.50ch01	5258157	5258158	0	Spenn-ch01	5607896	5607900
SL2.50ch01_5287904_5289012	++	1	107	SL2.50ch01	5288111	5288112	0	Spenn-ch01	5648036	5648144
SL2.50ch01_5287904_5289012	++	2	0	SL2.50ch01	5288249	5288933	683	Spenn-ch01	5648281	5648282
SL2.50ch01_5340448_5340706	++	1	159	SL2.50ch01	5340462	5340463	0	Spenn-ch01	5722844	5723004
SL2.50ch01_5341554_5341820	++	1	64	SL2.50ch01	5341635	5341636	0	Spenn-ch01	5724177	5724242
SL2.50ch01_5346612_5346949	++	1	0	SL2.50ch01	5346798	5346832	33	Spenn-ch01	5729399	5729400
SL2.50ch01_5357835_5358259	++	1	40	SL2.50ch01	5358189	5358190	0	Spenn-ch01	5743859	5743900
SL2.50ch01_5358310_5358776	++	1	45	SL2.50ch01	5358546	5358547	0	Spenn-ch01	5744256	5744302
SL2.50ch01_5422064_5422323	++	1	438	SL2.50ch01	5422210	5422211	0	Spenn-ch01	5816177	5816616
SL2.50ch01_5445735_5446744	++	1	9	SL2.50ch01	5445810	5445811	0	Spenn-ch01	5832435	5832445
SL2.50ch01_5445735_5446744	++	2	1	SL2.50ch01	5445834	5445835	0	Spenn-ch01	5832468	5832470
SL2.50ch01_5445735_5446744	++	3	1	SL2.50ch01	5445935	5445936	0	Spenn-ch01	5832570	5832572
SL2.50ch01_5445735_5446744	++	4	28	SL2.50ch01	5446014	5446015	0	Spenn-ch01	5832650	5832679
SL2.50ch01_5445735_5446744	++	5	0	SL2.50ch01	5446241	5446617	375	Spenn-ch01	5832905	5832906
SL2.50ch01_5445735_5446744	++	6	1	SL2.50ch01	5446704	5446705	0	Spenn-ch01	5832993	5832995
SL2.50ch01_5457931_5459372	++	1	0	SL2.50ch01	5457995	5458007	11	Spenn-ch01	5843548	5843549
SL2.50ch01_5457931_5459372	++	2	0	SL2.50ch01	5458058	5458060	1	Spenn-ch01	5843600	5843601
SL2.50ch01_5457931_5459372	++	3	0	SL2.50ch01	5458883	5459109	225	Spenn-ch01	5844424	5844425
SL2.50ch01_5457931_5459372	++	4	1	SL2.50ch01	5459282	5459283	0	Spenn-ch01	5844598	5844600
SL2.50ch01_5457931_5459372	++	5	8	SL2.50ch01	5459343	5459344	0	Spenn-ch01	5844660	5844669
SL2.50ch01_5504281_5504645	++	1	488	SL2.50ch01	5504613	5504614	0	Spenn-ch01	5904137	5904626
SL2.50ch01_5507206_5507455	++	1	0	SL2.50ch01	5507253	5507274	20	Spenn-ch01	5907264	5907265
SL2.50ch01_5507206_5507455	++	2	1	SL2.50ch01	5507381	5507382	0	Spenn-ch01	5907372	5907374
SL2.50ch01_5580154_5581438	++	1	12	SL2.50ch01	5580263	5580264	0	Spenn-ch01	5993131	5993144
SL2.50ch01_5580154_5581438	++	2	2	SL2.50ch01	5580387	5580388	0	Spenn-ch01	5993267	5993270
SL2.50ch01_5580154_5581438	++	3	51	SL2.50ch01	5580586	5580587	0	Spenn-ch01	5993468	5993520
SL2.50ch01_5580154_5581438	++	4	1	SL2.50ch01	5580686	5580687	0	Spenn-ch01	5993619	5993621
SL2.50ch01_5580154_5581438	++	5	1	SL2.50ch01	5580716	5580717	0	Spenn-ch01	5993650	5993652
SL2.50ch01_5580154_5581438	++	6	1	SL2.50ch01	5580737	5580738	0	Spenn-ch01	5993672	5993674
SL2.50ch01_5580154_5581438	++	7	14	SL2.50ch01	5580778	5580779	0	Spenn-ch01	5993714	5993729
SL2.50ch01_5580154_5581438	++	8	0	SL2.50ch01	5580784	5580787	2	Spenn-ch01	5993734	5993735
SL2.50ch01_5580154_5581438	++	9	15	SL2.50ch01	5580827	5580828	0	Spenn-ch01	5993775	5993791
SL2.50ch01_5580154_5581438	++	10	18	SL2.50ch01	5580849	5580850	0	Spenn-ch01	5993812	5993831
SL2.50ch01_5580154_5581438	++	11	1	SL2.50ch01	5580906	5580907	0	Spenn-ch01	5993887	5993889
SL2.50ch01_5580154_5581438	++	12	0	SL2.50ch01	5581015	5581018	2	Spenn-ch01	5993997	5993998
SL2.50ch01_5580154_5581438	++	13	3	SL2.50ch01	5581064	5581065	0	Spenn-ch01	5994044	5994048
SL2.50ch01_5580154_5581438	++	14	14	SL2.50ch01	5581184	5581185	0	Spenn-ch01	5994167	5994182
SL2.50ch01_5580154_5581438	++	15	51	SL2.50ch01	5581194	5581195	0	Spenn-ch01	5994191	5994243
SL2.50ch01_5580154_5581438	++	16	10	SL2.50ch01	5581201	5581202	0	Spenn-ch01	5994249	5994260
SL2.50ch01_5580154_5581438	++	17	20	SL2.50ch01	5581210	5581211	0	Spenn-ch01	5994268	5994289
SL2.50ch01_5580154_5581438	++	18	57	SL2.50ch01	5581226	5581227	0	Spenn-ch01	5994304	5994362
SL2.50ch01_5580154_5581438	++	19	0	SL2.50ch01	5581258	5581266	7	Spenn-ch01	5994393	5994394
SL2.50ch01_5580154_5581438	++	20	0	SL2.50ch01	5581308	5581310	1	Spenn-ch01	5994436	5994437
SL2.50ch01_5580154_5581438	++	21	0	SL2.50ch01	5581386	5581388	1	Spenn-ch01	5994513	5994514
SL2.50ch01_5595939_5596598	++	1	0	SL2.50ch01	5596241	5596244	2	Spenn-ch01	6010514	6010515
SL2.50ch01_5595939_5596598	++	2	0	SL2.50ch01	5596255	5596257	1	Spenn-ch01	6010526	6010527
SL2.50ch01_5595939_5596598	++	3	0	SL2.50ch01	5596276	5596278	1	Spenn-ch01	6010546	6010547
SL2.50ch01_5595939_5596598	++	4	0	SL2.50ch01	5596394	5596396	1	Spenn-ch01	6010663	6010664
SL2.50ch01_5595939_5596598	++	5	1	SL2.50ch01	5596410	5596411	0	Spenn-ch01	6010678	6010680
SL2.50ch01_5595939_5596598	++	6	41	SL2.50ch01	5596441	5596442	0	Spenn-ch01	6010710	6010752
SL2.50ch01_5602417_5604007	++	1	0	SL2.50ch01	5602453	5602455	1	Spenn-ch01	6016783	6016784
SL2.50ch01_5602417_5604007	++	2	1	SL2.50ch01	5602688	5602689	0	Spenn-ch01	6017017	6017019
SL2.50ch01_5602417_5604007	++	3	1	SL2.50ch01	5602973	5602974	0	Spenn-ch01	6017303	6017305
SL2.50ch01_5602417_5604007	++	4	0	SL2.50ch01	5603250	5603568	317	Spenn-ch01	6017581	6017582
SL2.50ch01_5602417_5604007	++	5	0	SL2.50ch01	5603613	5603616	2	Spenn-ch01	6017627	6017628
SL2.50ch01_5613046_5614197	++	1	0	SL2.50ch01	5613100	5613102	1	Spenn-ch01	6028420	6028421
SL2.50ch01_5613046_5614197	++	2	0	SL2.50ch01	5613412	5613414	1	Spenn-ch01	6028731	6028732
SL2.50ch01_5613046_5614197	++	3	1	SL2.50ch01	5613440	5613441	0	Spenn-ch01	6028758	6028760
SL2.50ch01_5613046_5614197	++	4	0	SL2.50ch01	5613502	5613505	2	Spenn-ch01	6028821	6028822
SL2.50ch01_5613046_5614197	++	5	0	SL2.50ch01	5613573	5613575	1	Spenn-ch01	6028890	6028891
SL2.50ch01_5613046_5614197	++	6	0	SL2.50ch01	5613775	5614001	225	Spenn-ch01	6029091	6029092
SL2.50ch01_5646245_5646429	++	1	0	SL2.50ch01	5646261	5646274	12	Spenn-ch01	6060023	6060024
SL2.50ch01_5656280_5657397	++	1	46	SL2.50ch01	5656431	5656432	0	Spenn-ch01	6070142	6070189
SL2.50ch01_5656280_5657397	++	2	0	SL2.50ch01	5656473	5656475	1	Spenn-ch01	6070230	6070231
SL2.50ch01_5656280_5657397	++	3	0	SL2.50ch01	5656506	5656508	1	Spenn-ch01	6070262	6070263
SL2.50ch01_5656280_5657397	++	4	0	SL2.50ch01	5656973	5656975	1	Spenn-ch01	6070728	6070729
SL2.50ch01_5656280_5657397	++	5	17	SL2.50ch01	5656991	5656992	0	Spenn-ch01	6070745	6070763
SL2.50ch01_5656280_5657397	++	6	2	SL2.50ch01	5657179	5657180	0	Spenn-ch01	6070950	6070953
SL2.50ch01_5660696_5660831	++	1	13	SL2.50ch01	5660794	5660795	0	Spenn-ch01	6074589	6074603
SL2.50ch01_5677793_5679080	++	1	0	SL2.50ch01	5678003	5678005	1	Spenn-ch01	6096608	6096609
SL2.50ch01_5677793_5679080	++	2	185	SL2.50ch01	5678175	5678176	0	Spenn-ch01	6096779	6096965
SL2.50ch01_5677793_5679080	++	3	11	SL2.50ch01	5678299	5678300	0	Spenn-ch01	6097088	6097100
SL2.50ch01_5677793_5679080	++	4	1	SL2.50ch01	5678544	5678545	0	Spenn-ch01	6097344	6097346
SL2.50ch01_5677793_5679080	++	5	0	SL2.50ch01	5678702	5678704	1	Spenn-ch01	6097503	6097504
SL2.50ch01_5677793_5679080	++	6	0	SL2.50ch01	5678758	5678760	1	Spenn-ch01	6097558	6097559
SL2.50ch01_5677793_5679080	++	7	0	SL2.50ch01	5678806	5678808	1	Spenn-ch01	6097605	6097606
SL2.50ch01_5677793_5679080	++	8	1	SL2.50ch01	5678824	5678825	0	Spenn-ch01	6097622	6097624
SL2.50ch01_5677793_5679080	++	9	4	SL2.50ch01	5678854	5678855	0	Spenn-ch01	6097653	6097658
SL2.50ch01_5677793_5679080	++	10	0	SL2.50ch01	5678865	5678867	1	Spenn-ch01	6097668	6097669
SL2.50ch01_5677793_5679080	++	11	21	SL2.50ch01	5678928	5678929	0	Spenn-ch01	6097730	6097752
SL2.50ch01_5679395_5679816	++	1	0	SL2.50ch01	5679656	5679719	62	Spenn-ch01	6098479	6098480
SL2.50ch01_5679395_5679816	++	2	0	SL2.50ch01	5679784	5679786	1	Spenn-ch01	6098545	6098546
SL2.50ch01_5681201_5681367	++	1	0	SL2.50ch01	5681224	5681244	19	Spenn-ch01	6099962	6099963
SL2.50ch01_5778519_5779529	++	1	0	SL2.50ch01	5778564	5779028	463	Spenn-ch01	6218115	6218116
SL2.50ch01_5778519_5779529	++	2	0	SL2.50ch01	5779217	5779219	1	Spenn-ch01	6218305	6218306
SL2.50ch01_5778519_5779529	++	3	0	SL2.50ch01	5779383	5779385	1	Spenn-ch01	6218470	6218471
SL2.50ch01_5778519_5779529	++	4	1	SL2.50ch01	5779417	5779418	0	Spenn-ch01	6218503	6218505
SL2.50ch01_5778519_5779529	++	5	1	SL2.50ch01	5779427	5779428	0	Spenn-ch01	6218514	6218516
SL2.50ch01_5780259_5780569	++	1	0	SL2.50ch01	5780496	5780530	33	Spenn-ch01	6219581	6219582
SL2.50ch01_5795236_5797004	++	1	0	SL2.50ch01	5795417	5795419	1	Spenn-ch01	6234268	6234269
SL2.50ch01_5795236_5797004	++	2	1	SL2.50ch01	5795582	5795583	0	Spenn-ch01	6234432	6234434
SL2.50ch01_5795236_5797004	++	3	0	SL2.50ch01	5795636	5795639	2	Spenn-ch01	6234487	6234488
SL2.50ch01_5795236_5797004	++	4	0	SL2.50ch01	5795964	5795966	1	Spenn-ch01	6234813	6234814
SL2.50ch01_5795236_5797004	++	5	1	SL2.50ch01	5796135	5796136	0	Spenn-ch01	6234983	6234985
SL2.50ch01_5795236_5797004	++	6	1	SL2.50ch01	5796728	5796729	0	Spenn-ch01	6235577	6235579
SL2.50ch01_5795236_5797004	++	7	117	SL2.50ch01	5796807	5796808	0	Spenn-ch01	6235657	6235775
SL2.50ch01_5825896_5826739	++	1	20	SL2.50ch01	5826015	5826016	0	Spenn-ch01	6279874	6279895
SL2.50ch01_5825896_5826739	++	2	30	SL2.50ch01	5826027	5826028	0	Spenn-ch01	6279906	6279937
SL2.50ch01_5825896_5826739	++	3	32	SL2.50ch01	5826031	5826032	0	Spenn-ch01	6279940	6279973
SL2.50ch01_5825896_5826739	++	4	35	SL2.50ch01	5826038	5826039	0	Spenn-ch01	6279979	6280015
SL2.50ch01_5825896_5826739	++	5	13	SL2.50ch01	5826049	5826050	0	Spenn-ch01	6280025	6280039
SL2.50ch01_5825896_5826739	++	6	10	SL2.50ch01	5826058	5826059	0	Spenn-ch01	6280047	6280058
SL2.50ch01_5825896_5826739	++	7	27	SL2.50ch01	5826064	5826065	0	Spenn-ch01	6280063	6280091
SL2.50ch01_5825896_5826739	++	8	138	SL2.50ch01	5826071	5826072	0	Spenn-ch01	6280097	6280236
SL2.50ch01_5825896_5826739	++	9	163	SL2.50ch01	5826076	5826077	0	Spenn-ch01	6280240	6280404
SL2.50ch01_5825896_5826739	++	10	3	SL2.50ch01	5826154	5826155	0	Spenn-ch01	6280481	6280485
SL2.50ch01_5825896_5826739	++	11	0	SL2.50ch01	5826211	5826213	1	Spenn-ch01	6280541	6280542
SL2.50ch01_5825896_5826739	++	12	0	SL2.50ch01	5826228	5826230	1	Spenn-ch01	6280557	6280558
SL2.50ch01_5825896_5826739	++	13	0	SL2.50ch01	5826243	5826245	1	Spenn-ch01	6280571	6280572
SL2.50ch01_5825896_5826739	++	14	0	SL2.50ch01	5826410	5826416	5	Spenn-ch01	6280737	6280738
SL2.50ch01_5825896_5826739	++	15	21	SL2.50ch01	5826710	5826711	0	Spenn-ch01	6281032	6281054
SL2.50ch01_5834721_5835672	++	1	104	SL2.50ch01	5835034	5835035	0	Spenn-ch01	6289821	6289926
SL2.50ch01_5834721_5835672	++	2	1	SL2.50ch01	5835069	5835070	0	Spenn-ch01	6289960	6289962
SL2.50ch01_5834721_5835672	++	3	0	SL2.50ch01	5835310	5835319	8	Spenn-ch01	6290202	6290203
SL2.50ch01_5834721_5835672	++	4	0	SL2.50ch01	5835320	5835331	10	Spenn-ch01	6290204	6290205
SL2.50ch01_5834721_5835672	++	5	0	SL2.50ch01	5835500	5835502	1	Spenn-ch01	6290374	6290375
SL2.50ch01_5850695_5851657	++	1	1	SL2.50ch01	5850781	5850782	0	Spenn-ch01	6309838	6309840
SL2.50ch01_5850695_5851657	++	2	0	SL2.50ch01	5850843	5850894	50	Spenn-ch01	6309901	6309902
SL2.50ch01_5850695_5851657	++	3	0	SL2.50ch01	5851552	5851554	1	Spenn-ch01	6310560	6310561
SL2.50ch01_5925952_5926523	++	1	0	SL2.50ch01	5926051	5926111	59	Spenn-ch01	6410629	6410630
SL2.50ch01_5984586_5985559	++	1	3	SL2.50ch01	5984614	5984615	0	Spenn-ch01	6431050	6431054
SL2.50ch01_5984586_5985559	++	2	0	SL2.50ch01	5984810	5984812	1	Spenn-ch01	6431249	6431250
SL2.50ch01_5984586_5985559	++	3	0	SL2.50ch01	5984892	5984895	2	Spenn-ch01	6431330	6431331
SL2.50ch01_5984586_5985559	++	4	0	SL2.50ch01	5985023	5985025	1	Spenn-ch01	6431459	6431460
SL2.50ch01_5984586_5985559	++	5	15	SL2.50ch01	5985084	5985085	0	Spenn-ch01	6431519	6431535
SL2.50ch01_5984586_5985559	++	6	1	SL2.50ch01	5985303	5985304	0	Spenn-ch01	6431753	6431755
SL2.50ch01_5984586_5985559	++	7	62	SL2.50ch01	5985359	5985360	0	Spenn-ch01	6431810	6431873
SL2.50ch01_5984586_5985559	++	8	1	SL2.50ch01	5985420	5985421	0	Spenn-ch01	6431933	6431935
SL2.50ch01_6209108_6210008	++	1	47	SL2.50ch01	6209187	6209188	0	Spenn-ch01	6613367	6613415
SL2.50ch01_6209108_6210008	++	2	0	SL2.50ch01	6209366	6209368	1	Spenn-ch01	6613593	6613594
SL2.50ch01_6209108_6210008	++	3	0	SL2.50ch01	6209570	6209573	2	Spenn-ch01	6613796	6613797
SL2.50ch01_6209108_6210008	++	4	1	SL2.50ch01	6209806	6209807	0	Spenn-ch01	6614030	6614032
SL2.50ch01_6209108_6210008	++	5	1	SL2.50ch01	6209846	6209847	0	Spenn-ch01	6614071	6614073
SL2.50ch01_6209108_6210008	++	6	16	SL2.50ch01	6209861	6209862	0	Spenn-ch01	6614087	6614104
SL2.50ch01_6209108_6210008	++	7	1	SL2.50ch01	6209868	6209869	0	Spenn-ch01	6614110	6614112
SL2.50ch01_6210861_6211486	++	1	0	SL2.50ch01	6210924	6210926	1	Spenn-ch01	6615168	6615169
SL2.50ch01_6210861_6211486	++	2	1	SL2.50ch01	6211100	6211101	0	Spenn-ch01	6615343	6615345
SL2.50ch01_6210861_6211486	++	3	0	SL2.50ch01	6211222	6211226	3	Spenn-ch01	6615466	6615467
SL2.50ch01_6210861_6211486	++	4	0	SL2.50ch01	6211314	6211368	53	Spenn-ch01	6615555	6615556
SL2.50ch01_6214079_6214447	++	1	1	SL2.50ch01	6214126	6214127	0	Spenn-ch01	6618315	6618317
SL2.50ch01_6214079_6214447	++	2	0	SL2.50ch01	6214196	6214198	1	Spenn-ch01	6618386	6618387
SL2.50ch01_6214079_6214447	++	3	1	SL2.50ch01	6214232	6214233	0	Spenn-ch01	6618421	6618423
SL2.50ch01_6214079_6214447	++	4	19	SL2.50ch01	6214255	6214256	0	Spenn-ch01	6618445	6618465
SL2.50ch01_6214079_6214447	++	5	0	SL2.50ch01	6214277	6214279	1	Spenn-ch01	6618486	6618487
SL2.50ch01_6214079_6214447	++	6	4	SL2.50ch01	6214365	6214366	0	Spenn-ch01	6618573	6618578
SL2.50ch01_6214079_6214447	++	7	0	SL2.50ch01	6214392	6214394	1	Spenn-ch01	6618604	6618605
SL2.50ch01_6214079_6214447	++	8	1	SL2.50ch01	6214411	6214412	0	Spenn-ch01	6618622	6618624
SL2.50ch01_6229806_6229965	++	1	0	SL2.50ch01	6229827	6229853	25	Spenn-ch01	6630602	6630603
SL2.50ch01_6231320_6232291	++	1	78	SL2.50ch01	6231464	6231465	0	Spenn-ch01	6632216	6632295
SL2.50ch01_6231320_6232291	++	2	8	SL2.50ch01	6231826	6231827	0	Spenn-ch01	6632656	6632665
SL2.50ch01_6231320_6232291	++	3	0	SL2.50ch01	6232039	6232066	26	Spenn-ch01	6632877	6632878
SL2.50ch01_6231320_6232291	++	4	0	SL2.50ch01	6232219	6232222	2	Spenn-ch01	6633031	6633032
SL2.50ch01_6233338_6234087	++	1	1	SL2.50ch01	6233559	6233560	0	Spenn-ch01	6634363	6634365
SL2.50ch01_6233338_6234087	++	2	0	SL2.50ch01	6233650	6233652	1	Spenn-ch01	6634455	6634456
SL2.50ch01_6233338_6234087	++	3	78	SL2.50ch01	6233683	6233684	0	Spenn-ch01	6634487	6634566
SL2.50ch01_6233338_6234087	++	4	0	SL2.50ch01	6233824	6233826	1	Spenn-ch01	6634706	6634707
SL2.50ch01_6233338_6234087	++	5	1	SL2.50ch01	6233874	6233875	0	Spenn-ch01	6634755	6634757
SL2.50ch01_6233338_6234087	++	6	0	SL2.50ch01	6234054	6234056	1	Spenn-ch01	6634936	6634937
SL2.50ch01_6239184_6240968	++	1	0	SL2.50ch01	6239229	6239232	2	Spenn-ch01	6640114	6640115
SL2.50ch01_6239184_6240968	++	2	0	SL2.50ch01	6239265	6239268	2	Spenn-ch01	6640148	6640149
SL2.50ch01_6239184_6240968	++	3	0	SL2.50ch01	6239286	6239288	1	Spenn-ch01	6640167	6640168
SL2.50ch01_6239184_6240968	++	4	3	SL2.50ch01	6239387	6239388	0	Spenn-ch01	6640267	6640271
SL2.50ch01_6239184_6240968	++	5	0	SL2.50ch01	6239394	6239399	4	Spenn-ch01	6640277	6640278
SL2.50ch01_6239184_6240968	++	6	0	SL2.50ch01	6239499	6239507	7	Spenn-ch01	6640378	6640379
SL2.50ch01_6239184_6240968	++	7	0	SL2.50ch01	6239759	6240269	509	Spenn-ch01	6640631	6640632
SL2.50ch01_6239184_6240968	++	8	1	SL2.50ch01	6240315	6240316	0	Spenn-ch01	6640678	6640680
SL2.50ch01_6239184_6240968	++	9	1	SL2.50ch01	6240348	6240349	0	Spenn-ch01	6640712	6640714
SL2.50ch01_6239184_6240968	++	10	1	SL2.50ch01	6240474	6240475	0	Spenn-ch01	6640839	6640841
SL2.50ch01_6239184_6240968	++	11	26	SL2.50ch01	6240725	6240726	0	Spenn-ch01	6641091	6641118
SL2.50ch01_6239184_6240968	++	12	1	SL2.50ch01	6240836	6240837	0	Spenn-ch01	6641228	6641230
SL2.50ch01_6239184_6240968	++	13	0	SL2.50ch01	6240854	6240860	5	Spenn-ch01	6641247	6641248
SL2.50ch01_6303539_6304050	++	1	0	SL2.50ch01	6303566	6303568	1	Spenn-ch01	6702353	6702354
SL2.50ch01_6303539_6304050	++	2	16	SL2.50ch01	6303791	6303792	0	Spenn-ch01	6702577	6702594
SL2.50ch01_6303539_6304050	++	3	19	SL2.50ch01	6303837	6303838	0	Spenn-ch01	6702639	6702659
SL2.50ch01_6303539_6304050	++	4	0	SL2.50ch01	6303906	6303909	2	Spenn-ch01	6702727	6702728
SL2.50ch01_6303539_6304050	++	5	4	SL2.50ch01	6304000	6304001	0	Spenn-ch01	6702819	6702824
SL2.50ch01_6318175_6318426	++	1	1	SL2.50ch01	6318260	6318261	0	Spenn-ch01	6719003	6719005
SL2.50ch01_6318175_6318426	++	2	0	SL2.50ch01	6318279	6318307	27	Spenn-ch01	6719023	6719024
SL2.50ch01_6320180_6320615	++	1	34	SL2.50ch01	6320364	6320365	0	Spenn-ch01	6721093	6721128
SL2.50ch01_6320180_6320615	++	2	1	SL2.50ch01	6320570	6320571	0	Spenn-ch01	6721333	6721335
SL2.50ch01_6442536_6443714	++	1	4	SL2.50ch01	6442640	6442641	0	Spenn-ch01	6842925	6842930
SL2.50ch01_6442536_6443714	++	2	1	SL2.50ch01	6442677	6442678	0	Spenn-ch01	6842966	6842968
SL2.50ch01_6442536_6443714	++	3	88	SL2.50ch01	6442745	6442746	0	Spenn-ch01	6843035	6843124
SL2.50ch01_6442536_6443714	++	4	30	SL2.50ch01	6442831	6442832	0	Spenn-ch01	6843209	6843240
SL2.50ch01_6442536_6443714	++	5	0	SL2.50ch01	6443128	6443135	6	Spenn-ch01	6843536	6843537
SL2.50ch01_6442536_6443714	++	6	2	SL2.50ch01	6443418	6443419	0	Spenn-ch01	6843820	6843823
SL2.50ch01_6442536_6443714	++	7	3	SL2.50ch01	6443515	6443516	0	Spenn-ch01	6843919	6843923
SL2.50ch01_6442536_6443714	++	8	0	SL2.50ch01	6443565	6443568	2	Spenn-ch01	6843972	6843973
SL2.50ch01_6442536_6443714	++	9	0	SL2.50ch01	6443688	6443690	1	Spenn-ch01	6844093	6844094
SL2.50ch01_6445335_6447080	++	1	0	SL2.50ch01	6445420	6445422	1	Spenn-ch01	6845829	6845830
SL2.50ch01_6445335_6447080	++	2	0	SL2.50ch01	6445568	6446018	449	Spenn-ch01	6845976	6845977
SL2.50ch01_6445335_6447080	++	3	0	SL2.50ch01	6446055	6446088	32	Spenn-ch01	6846014	6846015
SL2.50ch01_6445335_6447080	++	4	0	SL2.50ch01	6446094	6446531	436	Spenn-ch01	6846021	6846022
SL2.50ch01_6445335_6447080	++	5	0	SL2.50ch01	6446683	6446685	1	Spenn-ch01	6846174	6846175
SL2.50ch01_6445335_6447080	++	6	2	SL2.50ch01	6446738	6446739	0	Spenn-ch01	6846228	6846231
SL2.50ch01_6445335_6447080	++	7	0	SL2.50ch01	6446771	6446773	1	Spenn-ch01	6846263	6846264
SL2.50ch01_6445335_6447080	++	8	13	SL2.50ch01	6447040	6447041	0	Spenn-ch01	6846531	6846545
SL2.50ch01_6456496_6457301	++	1	0	SL2.50ch01	6456519	6456524	4	Spenn-ch01	6855885	6855886
SL2.50ch01_6456496_6457301	++	2	105	SL2.50ch01	6456609	6456610	0	Spenn-ch01	6855971	6856077
SL2.50ch01_6456496_6457301	++	3	0	SL2.50ch01	6456675	6456678	2	Spenn-ch01	6856142	6856143
SL2.50ch01_6456496_6457301	++	4	1	SL2.50ch01	6456875	6456876	0	Spenn-ch01	6856340	6856342
SL2.50ch01_6456496_6457301	++	5	0	SL2.50ch01	6456884	6456886	1	Spenn-ch01	6856350	6856351
SL2.50ch01_6456496_6457301	++	6	0	SL2.50ch01	6456981	6456983	1	Spenn-ch01	6856446	6856447
SL2.50ch01_6456496_6457301	++	7	2	SL2.50ch01	6457187	6457188	0	Spenn-ch01	6856651	6856654
SL2.50ch01_6459666_6459861	++	1	42	SL2.50ch01	6459832	6459833	0	Spenn-ch01	6859300	6859343
SL2.50ch01_6504388_6505595	++	1	9	SL2.50ch01	6504512	6504513	0	Spenn-ch01	6897459	6897469
